username,division,score,place,match_id
ziliang,2,1447.41,5,10010
SnapDragon,1,1465.0,1,13697
khanhptnk,2,1394.24,1,13697
ACRush,1,1409.85,2,13697
SubRaY,2,1243.14,2,13697
Petr,1,1272.92,3,13697
kshitij_sv,2,1227.28,3,13697
ardiankp,1,1238.7,4,13697
shohag,2,1198.65,4,13697
vlad89,1,1225.3,5,13697
lucasufrn,2,1170.34,5,13697
pmnox,1,1452.22,1,13695
osan,2,1333.33,1,13695
Petr,1,1447.55,2,13695
fatrat1695,2,1119.85,2,13695
ACRush,1,1364.85,3,13695
Uranium-235,2,1076.58,3,13695
misof,1,1347.0,4,13695
NewForce,2,1014.32,4,13695
nika,1,1209.85,5,13695
pvncad,2,815.99,5,13695
tomek,1,1483.95,1,13758
bozzball,1,1420.25,2,13758
Akim,1,1363.27,3,13758
gaoyihan,1,1326.83,4,13758
pdallago,1,1263.17,5,13758
Petr,1,1493.95,1,13696
Ramzes2,2,1105.27,1,13696
ACRush,1,1359.42,2,13696
DemonImp,2,966.53,2,13696
SergeiRogulenko,1,1217.15,3,13696
rrpai,2,864.53,3,13696
KOTEHOK,1,1071.35,4,13696
schmave,2,863.0,4,13696
nima.ahmadi,1,1066.56,5,13696
cjhopman,2,751.96,5,13696
redocpod,1,1452.82,1,13757
falagar,1,1438.54,2,13757
dgarthur,1,1393.42,3,13757
ftc,1,1383.99,4,13757
darnley,1,1358.9,5,13757
wata,1,1195.35,1,13521
smilitude,2,1519.12,1,13521
blueblimp,1,1189.78,2,13521
elcaru,2,1448.02,2,13521
rem,1,1189.39,3,13521
khayyam,2,1394.36,3,13521
Petr,1,1142.65,4,13521
al13n,2,1368.49,4,13521
ainu7,1,1101.52,5,13521
imazato,2,1359.73,5,13521
ACRush,1,1562.06,1,13760
andrewzta,1,1213.36,2,13760
[[iwi]],1,1204.55,3,13760
qizichao,1,1139.17,4,13760
Petr,1,1499.8,1,13761
Im2Good,1,1256.45,2,13761
UdH-WiNGeR,1,1131.41,3,13761
Petr,1,1132.62,5,13760
ACRush,1,777.38,4,13761
Per,1,739.29,5,13761
Petr,1,986.06,1,13762
qizichao,1,661.23,2,13762
rem,1,647.93,3,13762
Soultaker,1,529.49,4,13762
Psyho,1,485.55,5,13762
ACRush,1,1640.91,1,13759
ploh,1,1499.01,2,13759
rem,1,1493.05,3,13759
Revenger,1,1418.02,4,13759
nika,1,1413.47,5,13759
ACRush,1,1340.4,1,13763
Petr,1,1237.39,2,13763
SnapDragon,1,578.15,3,13763
Gluk,1,568.68,4,13763
UdH-WiNGeR,1,565.5,5,13763
Petr,1,1565.39,1,13803
Biskup,2,965.63,1,13803
e-maxx,1,968.18,2,13803
FatalErr,2,807.02,2,13803
rem,1,772.68,3,13803
Winchester,2,801.19,3,13803
Astein,1,769.68,4,13803
X-Ception,2,769.19,4,13803
dzhulgakov,1,647.5,5,13803
permin,2,720.29,5,13803
Petr,1,1136.63,1,13747
rp_whu,2,1385.84,1,13747
JongMan,1,700.76,2,13747
MSGM,2,1268.12,2,13747
Burunduk1,1,690.83,3,13747
gene91,2,1222.87,3,13747
Solej,1,650.66,4,13747
SubRaY,2,1217.13,4,13747
ahyangyi,1,623.02,5,13747
Turning,2,1167.01,5,13747
ACRush,1,974.44,1,13699
cypressx,2,880.52,1,13699
tourist,1,888.81,2,13699
karas111,2,722.55,2,13699
nika,1,742.53,3,13699
pt1989,2,716.57,3,13699
ardiankp,1,695.28,4,13699
xbit,2,707.82,4,13699
Charizard,1,692.82,5,13699
kemo,2,696.21,5,13699
rem,1,1386.66,1,13748
galorithm,2,1126.22,1,13748
marek.cygan,1,1099.4,2,13748
ganlu,2,653.35,2,13748
UdH-WiNGeR,1,1074.49,3,13748
quan210,2,647.54,3,13748
Petr,1,1018.6,4,13748
lxn,2,636.01,4,13748
KOTEHOK,1,872.5,5,13748
Backs,2,633.28,5,13748
jthread,1,1681.39,1,13742
humblefool,1,1667.98,2,13742
henryy,1,1661.04,3,13742
it4.kp,1,1637.09,4,13742
John Dethridge,1,1602.19,5,13742
Petr,1,1215.41,1,13764
marek.cygan,1,590.32,2,13764
UdH-WiNGeR,1,545.83,3,13764
Im2Good,1,533.39,4,13764
syg96,1,461.82,5,13764
crazyb0y,1,784.8,1,13765
UdH-WiNGeR,1,697.36,2,13765
marek.cygan,1,579.0,3,13765
Petr,1,290.1,4,13765
Im2Good,1,25.0,5,13765
Eryx,1,1058.25,1,13900
absolute.value,2,1135.03,1,13900
Petr,1,702.07,2,13900
god_shiva,2,1028.11,2,13900
Michael_Levin,1,666.69,3,13900
hanshuai,2,970.29,3,13900
g201513,1,664.21,4,13900
jdillet,2,796.4,4,13900
wata,1,647.72,5,13900
sim40_sh,2,782.4,5,13900
ACRush,1,1655.29,1,13898
oioi98,2,691.83,1,13898
Petr,1,1142.3,2,13898
peterdes,2,669.03,2,13898
tourist,1,1120.31,3,13898
scrooke,2,663.69,3,13898
kalinov,1,1054.94,4,13898
Pascualino,2,662.48,4,13898
UdH-WiNGeR,1,1052.26,5,13898
teufelsjunge,2,656.83,5,13898
UdH-WiNGeR,1,832.52,1,13935
paingo,2,759.13,1,13935
Eryx,1,760.6,2,13935
code6,2,738.48,2,13935
marek.cygan,1,737.49,3,13935
sam14871,2,693.64,3,13935
Petr,1,702.68,4,13935
sandaruwang,2,681.09,4,13935
Michael_Levin,1,699.46,5,13935
beginner1010,2,667.99,5,13935
Petr,1,1567.72,1,13750
amberhu,2,1533.11,1,13750
ACRush,1,1413.33,2,13750
luffy_uw,2,1463.53,2,13750
Burunduk3,1,1398.01,3,13750
Gubuntu,2,1445.64,3,13750
rem,1,1388.59,4,13750
RRi,2,1421.01,4,13750
marek.cygan,1,1331.04,5,13750
mcemil,2,1418.61,5,13750
shell,1,1385.36,1,13751
lucasufrn,2,1251.98,1,13751
Petr,1,1317.36,2,13751
Sammarize,2,1125.26,2,13751
wata,1,1314.92,3,13751
tsotne,2,1092.09,3,13751
UdH-WiNGeR,1,887.86,4,13751
andrei-alpha,2,1066.32,4,13751
tomek,1,780.47,5,13751
creamsky,2,1038.21,5,13751
msg555,1,791.09,1,13901
lfsxs,2,1348.27,1,13901
yuhch123,1,786.32,2,13901
BeniBela,2,1322.61,2,13901
ACRush,1,750.78,3,13901
andrehahn,2,1275.4,3,13901
ahmed_aly,1,733.51,4,13901
RosyIsh,2,1274.74,4,13901
nika,1,724.88,5,13901
ferrari_purav,2,1268.85,5,13901
zhuojie,1,1379.76,1,13899
Storm-Spirit,2,1660.6,1,13899
Petr,1,1251.01,2,13899
Altsyp,2,1568.14,2,13899
xreborner,1,1189.88,3,13899
-TerroR-,2,1521.85,3,13899
Egor,1,976.86,4,13899
SkorKNURE,2,1521.59,4,13899
UdH-WiNGeR,1,830.38,5,13899
SPIRiT_1984,2,1497.97,5,13899
Eryx,1,1197.54,1,13903
Cosmologicon,2,1208.8,1,13903
wata,1,1165.25,2,13903
faerie,2,1062.41,2,13903
ACRush,1,1139.82,3,13903
Effect,2,712.23,3,13903
UdH-WiNGeR,1,1126.25,4,13903
Pantera,2,707.06,4,13903
Petr,1,1070.9,5,13903
GuYing,2,695.09,5,13903
ACRush,1,1117.22,1,13902
TTLovePP,2,1675.27,1,13902
Petr,1,1071.01,2,13902
Meriones,2,1487.25,2,13902
ainu7,1,608.67,3,13902
code6,2,1468.77,3,13902
yuhch123,1,604.14,4,13902
SceneTree,2,1448.02,4,13902
tourist,1,584.29,5,13902
Zhujiaye,2,1340.1,5,13902
Petr,1,1444.3,1,13749
vors,2,1079.82,1,13749
ACRush,1,1245.61,2,13749
lcjh,2,1035.83,2,13749
gawry,1,1235.48,3,13749
Roman1,2,817.45,3,13749
blueblimp,1,1192.83,4,13749
frehunter,2,809.62,4,13749
Ying,1,1179.39,5,13749
naagi,2,756.05,5,13749
Petr,1,744.7,1,13906
lxx1991,2,1502.21,1,13906
vlad89,1,595.1,2,13906
nar.rick,2,1373.02,2,13906
Vasyl[alphacom],1,568.81,3,13906
lqp18_31,2,1369.9,3,13906
Kankuro,1,565.3,4,13906
antoniowyn,2,1327.68,4,13906
tourist,1,553.23,5,13906
daoshily,2,1298.49,5,13906
Akim,1,1188.67,1,13904
gernot,2,1441.74,1,13904
ferr,1,823.05,2,13904
ConanKudo,2,1239.57,2,13904
ACRush,1,754.57,3,13904
Amir61,2,1127.58,3,13904
ainu7,1,693.51,4,13904
rasha_ROR_1,2,1125.68,4,13904
RRx,1,673.78,5,13904
Cumbias,2,1058.96,5,13904
TTLovePP,1,714.85,1,13905
joey2005,2,1205.27,1,13905
Vasyl[alphacom],1,706.37,2,13905
mattspatola,2,1068.79,2,13905
[[iwi]],1,683.74,3,13905
Medeiros,2,1065.85,3,13905
jialin,1,681.3,4,13905
JanPaul123,2,865.1,4,13905
liympanda,1,670.93,5,13905
AjJi,2,842.41,5,13905
Soultaker,1,1327.08,1,13952
tsotne,2,1018.07,1,13952
tourist,1,1236.47,2,13952
AnhDQ,2,687.15,2,13952
ACRush,1,1213.84,3,13952
FreeOpen,2,661.99,3,13952
Vigothebest,1,1209.02,4,13952
vivekcsemit,2,577.64,4,13952
liympanda,1,1173.53,5,13952
creepy,2,564.84,5,13952
meret,1,703.65,1,13907
Tatami,2,1255.82,1,13907
rng_58,1,570.05,2,13907
xDanielx,2,1154.6,2,13907
exod40,1,550.71,3,13907
arlequ1,2,1097.96,3,13907
tourist,1,537.62,4,13907
Nephrite,2,1078.25,4,13907
vlad89,1,487.04,5,13907
IK.2512,2,688.34,5,13907
ACRush,1,1414.35,1,14174
blando,2,1401.59,1,14174
neal_wu,1,1353.61,2,14174
-{USAma}-,2,1294.26,2,14174
tourist,1,1265.54,3,14174
haren_123,2,1265.29,3,14174
Petr,1,1210.09,4,14174
crisan_vlady,2,1246.86,4,14174
defrager,1,1163.41,5,14174
happywy,2,1236.65,5,14174
ACRush,1,1269.49,1,13908
helenjyun,2,1117.85,1,13908
neal_wu,1,1160.47,2,13908
Atef,2,746.03,2,13908
Vasyl[alphacom],1,1065.63,3,13908
igor_kz,2,738.97,3,13908
ahyangyi,1,911.77,4,13908
-o,2,738.15,4,13908
UdH-WiNGeR,1,760.83,5,13908
ChadMuska,2,713.58,5,13908
UdH-WiNGeR,1,1192.55,1,14179
mikhailOK,2,1500.15,1,14179
tourist,1,1166.47,2,14179
htfans,2,1046.68,2,14179
ardiankp,1,726.92,3,14179
Charles_Chen,2,849.4,3,14179
Rizvanov_de_xXx,1,650.26,4,14179
Dembel,2,818.12,4,14179
wcao,1,644.3,5,14179
TheBlackParade,2,768.13,5,14179
tomek,1,1197.58,1,13909
curimit,2,1297.63,1,13909
[[iwi]],1,667.67,2,13909
Demjan,2,1005.13,2,13909
gojira_tc,1,666.0,3,13909
Jiangshunning,2,976.81,3,13909
TTLovePP,1,655.57,4,13909
Firemage,2,973.04,4,13909
Waaagh2,1,653.32,5,13909
mhue,2,721.98,5,13909
Petr,1,911.05,1,14144
KVF,2,1334.65,1,14144
ainu7,1,881.95,2,14144
Orfest,2,1324.1,2,14144
rem,1,770.44,3,14144
ahxun2006,2,1131.91,3,14144
cafelier,1,731.54,4,14144
lxx1991,2,1124.62,4,14144
Smylic,1,728.86,5,14144
gajusz,2,1120.35,5,14144
UdH-WiNGeR,1,1285.33,1,14180
jialin,2,1672.83,1,14180
nika,1,1249.71,2,14180
redocpod,2,1662.72,2,14180
izulin,1,1211.21,3,14180
Baz93,2,1325.03,3,14180
ainu7,1,1200.56,4,14180
rushbin,2,1157.71,4,14180
pparys,1,1175.87,5,14180
shtserg,2,1073.9,5,14180
neal_wu,1,757.9,1,14145
katieangel,2,1532.73,1,14145
tourist,1,720.33,2,14145
Tamer_89,2,1250.88,2,14145
Petr,1,718.31,3,14145
RModule,2,1175.04,3,14145
meret,1,717.89,4,14145
jfogh,2,1144.02,4,14145
lyrically,1,705.91,5,14145
tester0305003,2,1118.14,5,14145
Jedi_Knight,1,1330.08,1,14181
AlexErofeev,2,1264.44,1,14181
UdH-WiNGeR,1,1289.4,2,14181
carlos.guia,2,1164.4,2,14181
tourist,1,1274.6,3,14181
Toskira,2,667.66,3,14181
dzhulgakov,1,1272.25,4,14181
niquefa,2,664.41,4,14181
Petr,1,1242.14,5,14181
NightWolf,2,662.43,5,14181
UdH-WiNGeR,1,1006.78,1,14146
Daishisan,2,1082.85,1,14146
Petr,1,713.23,2,14146
hyon,2,1007.0,2,14146
bmerry,1,698.31,3,14146
atol,2,977.42,3,14146
wata,1,662.71,4,14146
idivyanshu,2,974.02,4,14146
Jedi_Knight,1,648.7,5,14146
baukaman,2,965.54,5,14146
meret,1,863.2,1,14148
kreved,2,1334.98,1,14148
nigulh,1,844.45,2,14148
alantian,2,1274.59,2,14148
Burunduk3,1,809.58,3,14148
auster,2,1183.97,3,14148
Gluk,1,800.26,4,14148
eomole12,2,1158.52,4,14148
zhuojie,1,797.56,5,14148
haren_123,2,886.32,5,14148
neal_wu,1,1268.94,1,14182
joaquinrj,2,1288.81,1,14182
rng_58,1,1246.27,2,14182
peanutyk,2,1190.83,2,14182
jialin,1,869.53,3,14182
jfwang213,2,1098.95,4,14182
Zhukov_Dmitry,1,812.76,4,14182
_the_george_,2,1072.57,5,14182
wata,1,718.56,5,14182
Connector93,2,1022.48,6,14182
jialin,1,875.47,1,14149
semiexp,2,1649.21,1,14149
kalinov,1,814.43,2,14149
adrian.jaskolka,2,1199.54,2,14149
tourist,1,796.41,3,14149
aropan,2,1154.84,4,14149
zsu_wxyz,1,726.31,4,14149
kemo,2,1074.74,5,14149
Petr,1,673.05,5,14149
krunalmanik,2,897.17,6,14149
rng_58,1,1150.37,1,14151
evgenii,2,1099.81,1,14151
RAVEman,1,1141.71,2,14151
Katran,2,1079.49,2,14151
bwps,1,848.5,3,14151
adhirajsomani,2,925.79,3,14151
Eryx,1,741.68,4,14151
Uranium-235,2,805.19,4,14151
zhouerjin,1,686.34,5,14151
kuritzky,2,644.63,5,14151
Spam_vt,1,1177.89,1,2002
qubits,1,1088.56,2,2002
dpecora,1,1006.17,3,2002
PabloGilberto,1,981.27,4,2002
seacow,1,933.84,5,2002
Aleksey,1,1787.55,1,2001
falcon,1,1683.11,2,2001
Soli,1,1665.27,3,2001
Spam_vt,1,1650.77,4,2001
wluebke,1,1602.11,5,2001
Petr,1,1310.81,1,14150
gdiver,2,1544.99,1,14150
Blue.Mary,1,1282.94,2,14150
Fdg,2,1417.48,2,14150
Vasyl[alphacom],1,1254.5,3,14150
tanas,2,1389.99,3,14150
Myth5,1,1252.69,4,14150
yoshibo-,2,1266.91,4,14150
Rizvanov_de_xXx,1,1238.95,5,14150
daimin4733,2,1176.51,5,14150
vulture,1,1537.39,1,3003
malpt,2,1522.12,1,3003
dmwright,1,1506.0,2,3003
MTR,2,1095.95,2,3003
jonmac,1,1473.33,3,3003
zoidal,2,1050.55,3,3003
dpecora,1,1444.44,4,3003
Serpent,2,1023.0,4,3003
Logan,1,1441.22,5,3003
dminn,2,922.77,5,3003
antoniowyn,1,1690.42,1,14147
sbzlyessit,2,1133.91,1,14147
rng_58,1,1589.92,2,14147
sashenka,2,989.67,2,14147
neal_wu,1,1436.08,3,14147
kunaljain123456,2,934.59,3,14147
cjf00000,1,1430.26,4,14147
wjjwjj101,2,926.51,4,14147
lyrically,1,1324.58,5,14147
raincole,2,905.73,5,14147
seacow,1,612.6,1,2007
zbbrox,1,495.0,2,2007
PabloGilberto,1,334.9,3,2007
UMdrone,1,0.0,4,2007
vulture,1,1927.39,1,3000
qubits,1,1824.89,2,3000
dmwright,1,1667.06,3,3000
Spam_vt,1,1624.61,4,3000
overflow,1,1536.05,5,3000
jonmac,1,1493.51,1,3001
bm999,1,1376.77,2,3001
stanf,1,1351.05,3,3001
PabloGilberto,1,1341.55,4,3001
seanmac02,1,1316.34,5,3001
jonmac,1,880.98,1,2005
Callidissimus,1,405.15,2,2005
dpecora,1,286.76,3,2005
unlord,1,255.98,4,2005
jonmac,1,1523.33,1,3002
zoidal,2,1522.95,1,3002
vulture,1,1485.55,2,3002
mathgodleo,2,1412.34,2,3002
qubits,1,1480.12,3,3002
splag,2,1393.11,3,3002
PabloGilberto,1,1470.27,4,3002
otraub,2,1341.56,4,3002
dpecora,1,1467.55,5,3002
ColinMacLeod,2,1301.16,5,3002
qubits,1,976.28,1,2008
Orbus,1,543.82,2,2008
Aleksey,1,100.05,3,2008
freshStart,1,-100.0,4,2008
qubits,1,1158.92,1,2009
jonmac,1,1151.28,2,2009
vulture,1,484.07,3,2009
seacow,1,0.0,4,2009
qubits,1,1246.27,1,3005
pl31415,2,908.05,1,3005
ColinMacLeod,1,839.22,2,3005
jpayne,2,747.11,2,3005
dpecora,1,811.16,3,3005
alexcchan,2,511.39,3,3005
dmwright,1,657.34,4,3005
bbeck13,2,454.0,4,3005
Logan,1,547.11,5,3005
eattrig,2,365.67,5,3005
jonmac,1,1533.85,1,3006
Sord,2,1232.73,1,3006
malpt,1,1522.54,2,3006
milo,2,1195.74,2,3006
Logan,1,1464.17,3,3006
diliana,2,1151.2,3,3006
Spam_vt,1,1421.71,4,3006
slinky,2,1129.62,4,3006
dmwright,1,1401.11,5,3006
pgerzani,2,807.17,5,3006
jonmac,1,1827.41,1,3008
bm999,2,1201.44,1,3008
PabloGilberto,1,1602.26,2,3008
splag,2,1099.5,2,3008
stanf,1,1458.72,3,3008
RachaelLCook,2,1077.63,3,3008
Logan,1,1447.58,4,3008
mpauker,2,808.02,4,3008
kyotov,1,1233.74,5,3008
skazzytl,2,603.82,5,3008
vulture,1,1520.73,1,2006
Spam_vt,1,579.31,2,2006
dmwright,1,333.83,3,2006
wickamos,1,224.85,4,2006
jonmac,1,1477.11,1,3004
timurz,2,569.44,1,3004
malpt,1,780.11,2,3004
bm999,2,551.84,2,3004
dmwright,1,775.83,3,3004
leelin,2,527.5,3,3004
Logan,1,705.78,4,3004
huntergt,2,426.56,4,3004
otraub,1,663.39,5,3004
mathgodleo,2,420.22,5,3004
malpt,1,1554.84,1,3007
gsh,2,1156.73,1,3007
dpecora,1,1402.56,2,3007
thekcc,2,1111.89,2,3007
Sord,1,1348.72,3,3007
Mongo,2,1062.72,3,3007
jonmac,1,1273.67,4,3007
abyala,2,739.5,4,3007
Spam_vt,1,1271.99,5,3007
bm999,2,739.34,5,3007
dmwright,1,1505.58,1,3009
Psion,2,1386.74,1,3009
Logan,1,1401.98,2,3009
max,2,957.94,2,3009
pl31415,1,1326.52,3,3009
Soli,2,890.91,3,3009
Spam_vt,1,1123.77,4,3009
alegra,2,677.67,4,3009
thekcc,1,1104.22,5,3009
skiwi29,2,655.1,5,3009
Logan,1,1656.86,1,3011
jatt_sandhu,2,770.5,1,3011
pl31415,1,1520.06,2,3011
solman,2,649.15,2,3011
malpt,1,1490.49,3,3011
orb,2,618.15,3,3011
doeth,1,1304.52,4,3011
Beowulf,2,584.17,4,3011
unlord,1,1172.78,5,3011
slinky,2,553.25,5,3011
malpt,1,1608.37,1,3010
hilgart,2,754.26,1,3010
dmwright,1,1528.09,2,3010
hosehead,2,730.88,2,3010
stanf,1,1391.92,3,3010
mathgodleo,2,686.84,3,3010
pl31415,1,1390.15,4,3010
Brederic,2,637.62,4,3010
doeth,1,1251.64,5,3010
bm999,2,621.15,5,3010
malpt,1,1308.7,1,3017
qubits,2,979.88,1,3017
dmwright,1,1165.72,2,3017
orb,2,679.53,2,3017
Logan,1,1141.89,3,3017
claw,2,578.17,3,3017
jonmac,1,788.61,4,3017
Mongo,2,445.05,4,3017
alexcchan,1,594.65,5,3017
Durin,2,419.81,5,3017
malpt,1,1678.72,1,3012
qiui,2,1450.97,1,3012
jonmac,1,1495.63,2,3012
gsh,2,1018.92,2,3012
qubits,1,1468.87,3,3012
zoidal,2,849.54,3,3012
kyotov,1,1369.72,4,3012
hosehead,2,581.93,4,3012
Firewind,1,1270.84,5,3012
Serpent,2,521.71,5,3012
Psion,1,1079.67,1,3013
RoaminUmp,2,765.04,1,3013
Spam_vt,1,746.93,2,3013
thekcc,2,677.79,2,3013
dpecora,1,676.15,3,3013
overflow,2,674.03,3,3013
zoidal,1,671.04,4,3013
abyala,2,499.7,4,3013
jonmac,1,640.45,5,3013
patsup,2,495.7,5,3013
alexcchan,1,1568.15,1,3018
po,2,1214.4,1,3018
jonmac,1,1472.15,2,3018
Aegon,2,958.28,2,3018
thekcc,1,1398.59,3,3018
Joel,2,877.94,3,3018
kyotov,1,1275.87,4,3018
skiwi29,2,872.55,4,3018
PabloGilberto,1,1265.63,5,3018
fattom,2,817.7,5,3018
jonmac,1,1577.95,1,3015
gsh,2,489.94,1,3015
dmwright,1,1006.84,2,3015
RoaminUmp,2,421.61,2,3015
Psion,1,763.7,3,3015
joexner,2,375.75,3,3015
dpecora,1,694.72,4,3015
jthomas,2,355.64,4,3015
alexcchan,1,693.35,5,3015
Sord,2,309.07,5,3015
dmwright,1,1307.45,1,3014
sticky,2,840.16,1,3014
jonmac,1,1215.98,2,3014
RoaminUmp,2,801.26,2,3014
PabloGilberto,1,1188.14,3,3014
jay_peg,2,715.69,3,3014
dpecora,1,1168.68,4,3014
skazzytl,2,675.8,4,3014
mathgodleo,1,1016.46,5,3014
bbeck13,2,623.13,5,3014
dmwright,1,1520.14,1,3019
oneshinevn,2,1713.3,1,3019
RachaelLCook,1,1516.04,2,3019
gsh,2,1234.06,2,3019
PabloGilberto,1,1370.36,3,3019
Pops,2,1170.75,3,3019
dminn,1,1350.08,4,3019
timurz,2,1159.46,4,3019
jonmac,1,1342.21,5,3019
orb,2,1072.26,5,3019
dmwright,1,1098.07,1,3016
Sord,2,747.97,2,3016
malpt,1,1048.55,2,3016
RachaelLCook,2,731.84,3,3016
vulture,1,786.52,3,3016
xylocore,2,694.09,4,3016
dminn,1,665.04,4,3016
kyotov,2,680.65,5,3016
Spam_vt,1,623.56,5,3016
thekcc,2,660.75,6,3016
dmwright,1,1251.37,1,3024
gsh,2,1176.34,1,3024
Spam_vt,1,1225.94,2,3024
NGBronson,2,1149.79,2,3024
malpt,1,678.83,3,3024
hilgart,2,573.56,3,3024
dminn,1,675.55,4,3024
qiui,2,553.61,4,3024
kyotov,1,640.21,5,3024
jay_peg,2,531.92,5,3024
thekcc,1,1490.01,1,3026
Pops,2,1197.35,1,3026
qubits,1,1424.26,2,3026
claw,2,667.4,2,3026
po,1,1335.16,3,3026
fattom,2,661.08,3,3026
pl31415,1,956.96,4,3026
dsp,2,634.01,4,3026
RachaelLCook,1,846.08,5,3026
bbeck13,2,628.99,5,3026
alexcchan,1,1729.17,1,3021
gsh,2,1598.74,2,3021
doeth,1,1682.85,2,3021
wluebke,2,1498.1,3,3021
timurz,1,1666.07,3,3021
patsup,2,1494.97,4,3021
mathgodleo,1,1659.37,4,3021
xylocore,2,1444.38,5,3021
seacow,1,1637.24,5,3021
georgepf,2,1438.35,6,3021
Spam_vt,1,1318.53,1,3023
NGBronson,2,1324.53,1,3023
po,1,1239.88,2,3023
kalmes,2,840.59,2,3023
jonmac,1,1041.63,3,3023
fattom,2,791.96,3,3023
dmwright,1,988.33,4,3023
shuvovse,2,724.82,4,3023
alexcchan,1,839.49,5,3023
xylocore,2,588.81,5,3023
dmwright,1,1814.93,1,4000
georgepf,2,1341.9,1,4000
pl31415,1,1684.96,2,4000
greyhound,2,1273.57,2,4000
qubits,1,1663.26,3,4000
turuthok,2,1220.77,3,4000
thekcc,1,1607.86,4,4000
tck,2,1199.34,4,4000
po,1,1583.88,5,4000
ZorbaTHut,2,1107.45,5,4000
dmwright,1,1451.48,1,3025
wafflehead,2,1256.44,1,3025
PabloGilberto,1,1423.01,2,3025
solman,2,1108.12,3,3025
RachaelLCook,1,1364.6,3,3025
frunk,2,958.89,4,3025
Logan,1,1363.56,4,3025
anon,2,953.0,5,3025
dpecora,1,1297.15,5,3025
abyala,2,883.82,6,3025
qubits,1,1438.07,1,50
PabloGilberto,1,1411.12,2,50
RachaelLCook,1,1360.65,3,50
bfhc,1,1349.11,4,50
Psion,1,1303.93,5,50
pl31415,1,1675.6,1,3028
Serpent,2,1564.37,1,3028
qubits,1,1620.89,2,3028
milhouse,2,1513.49,2,3028
dmwright,1,1600.21,3,3028
sundberg,2,1493.95,3,3028
thekcc,1,1590.19,4,3028
zoidal,2,1476.42,4,3028
po,1,1553.09,5,3028
georgepf,2,1407.19,5,3028
RachaelLCook,1,1367.51,1,3027
qiui,2,1179.63,1,3027
Sord,1,1312.54,2,3027
bfhc,2,1142.97,2,3027
wafflehead,1,1295.17,3,3027
polgara,2,1075.56,3,3027
mathgodleo,1,1141.34,4,3027
spindown,2,1006.32,4,3027
PabloGilberto,1,1092.93,5,3027
andyb,2,965.78,5,3027
NGBronson,1,1437.42,1,51
milhouse,1,1329.48,2,51
pl31415,1,1317.77,3,51
RachaelLCook,1,1310.59,4,51
dc1847,1,1293.82,5,51
seacow,1,1246.33,1,4002
mp5f,2,676.58,1,4002
dmwright,1,1064.37,2,4002
shuvovse,2,585.84,2,4002
sundberg,1,1062.88,3,4002
patsup,2,484.84,4,4002
ambrose,1,881.21,4,4002
Callidissimus,2,427.01,6,4002
ZorbaTHut,1,698.24,5,4002
chi,2,347.86,7,4002
malpt,1,1057.77,1,4001
Serpent,2,625.5,1,4001
dmwright,1,696.95,2,4001
evd,2,600.42,2,4001
jonmac,1,648.01,3,4001
cathay,2,588.13,3,4001
Logan,1,637.88,4,4001
greyhound,2,546.6,4,4001
dpecora,1,634.53,5,4001
peasant,2,544.2,5,4001
jonmac,1,1244.27,1,52
milhouse,1,1134.81,2,52
NGBronson,1,1088.44,3,52
PabloGilberto,1,1080.36,4,52
dziegler,1,841.79,5,52
PabloGilberto,1,1637.47,1,3999
DjinnKahn,2,1583.45,1,3999
Sord,1,1460.22,2,3999
petch,2,1353.37,2,3999
kyotov,1,1455.82,3,3999
benetin,2,1304.77,3,3999
ZorbaTHut,1,1448.83,4,3999
kalmes,2,1234.14,4,3999
cathay,1,1444.51,5,3999
cly,2,1049.46,5,3999
NGBronson,1,1404.48,1,4003
andyb,2,1260.48,1,4003
evd,1,1372.04,2,4003
solman,2,1226.05,2,4003
cathay,1,1361.47,3,4003
peasant,2,1202.39,3,4003
qubits,1,1345.62,4,4003
greyhound,2,1181.97,4,4003
dmwright,1,1340.23,5,4003
NGBronson,1,1498.71,1,4005
whorn,2,701.26,1,4005
seacow,1,1413.97,2,4005
daveagp,2,627.93,2,4005
milhouse,1,1135.15,3,4005
Vaduz,2,541.77,3,4005
pl31415,1,1127.98,4,4005
chogyonim,2,489.03,4,4005
thekcc,1,1125.72,5,4005
gw,2,478.81,5,4005
Bender,2,1167.85,5,4003
thekcc,1,1181.4,1,4009
petch,2,546.42,1,4009
doeth,1,923.26,2,4009
solman,2,473.32,2,4009
ambrose,1,774.53,3,4009
eug,2,421.89,3,4009
DjinnKahn,1,739.66,4,4009
nikolab,2,377.7,4,4009
dmwright,1,592.33,5,4009
skazzytl,2,331.32,5,4009
NGBronson,1,1243.75,1,4010
Ken_Vogel,2,522.57,1,4010
qubits,1,1213.3,2,4010
Hao,2,516.91,2,4010
daveagp,1,891.51,3,4010
aleph2,2,455.94,3,4010
DjinnKahn,1,875.55,4,4010
Porgery,2,445.55,4,4010
cathay,1,838.74,5,4010
kalmes,2,420.61,5,4010
dmwright,1,1181.61,1,4008
benetin,2,864.93,1,4008
Logan,1,1096.49,2,4008
tck,2,481.73,3,4008
DjinnKahn,1,1092.29,3,4008
jthomas,2,469.45,4,4008
RachaelLCook,1,1050.71,4,4008
Ken_Vogel,2,442.89,2,4008
jonmac,1,995.29,5,4008
dmh2000,2,439.82,5,4008
PabloGilberto,1,140.24,1,56
milhouse,1,0.0,2,56
ambrose,1,0.0,2,56
