status,solution_id,match_id,language,problem_id
Success,114443,2005,Java,64
Success,152073,55,Java,212
Success,114853,53,Java,202
Success,151418,50,C++,162
Success,114853,53,Java,203
Success,152347,51,C++,178
Success,152347,52,C++,189
Success,154089,52,Java,180
Success,152347,51,C++,177
Success,151144,50,C++,164
Success,105922,2009,Java,72
Success,152347,51,C++,179
Success,114443,2009,Java,71
Success,152347,50,C++,163
Success,111359,2002,Java,48
Success,22895896,15037,VB,11364
Success,8513659,15037,C#,11364
Success,22689544,15037,Java,11364
Success,19849563,15037,C++,11364
Success,152485,50,Java,163
Success,154139,51,Java,179
Success,154131,50,Java,164
Success,105922,52,Java,189
Success,109965,51,Java,177
Success,152485,51,Java,178
Success,152485,50,Java,162
Success,23195003,15844,Python,13038
Success,10574855,9917,C#,6052
Success,22664154,15844,C#,13008
Success,288305,15844,Python,13040
Success,23304845,15844,C++,13039
Success,22263204,15844,C++,13009
Success,22769059,15842,C++,12985
Success,15881985,15844,Python,12918
Success,21107258,13905,C#,10006
Success,15881985,15843,Python,13024
Success,22914235,15842,Python,13003
Success,23065745,15842,Python,13004
Success,20902654,15843,Python,12911
Success,23082290,15843,C++,12931
Success,15881985,15843,Python,13035
Success,23301265,15842,Python,12989
Success,23027795,15842,C++,12989
Success,22731949,15842,Java,12989
Success,22682274,15843,C#,13035
Success,22913403,15843,VB,13035
Success,22662575,15843,C++,13035
Success,22836020,15843,C#,12911
Success,23185010,15843,C++,12911
Success,22830500,15843,Java,13035
Success,23292462,15843,Java,12911
Success,22679911,15842,C#,13004
Success,23132101,15842,C++,13004
Success,22662189,15843,C++,12930
Success,22790336,15842,Java,13004
Success,278460,15842,C#,13003
Success,15781230,15842,VB,13003
Success,23044772,15842,C++,13003
Success,22830500,15842,Java,13003
Success,22664154,15843,C#,13024
Success,22376958,15843,C++,13024
Success,10574855,15843,Java,13024
Success,22840511,15844,C++,12918
Success,22707497,15844,Java,12918
Success,10288909,15844,C#,12918
Success,7433858,13905,C++,10006
Success,22657324,13905,Java,10006
Success,23167251,15844,Java,13039
Success,22102182,15844,C#,13040
Success,23304834,15844,C++,13040
Success,23300372,15844,Java,13040
Success,23001494,15844,C++,13008
Success,22777715,15844,Java,13008
Success,8547850,9917,C++,6052
Success,10481120,9917,Java,6052
Success,23157921,15844,C#,13038
Success,23180482,15844,C++,13038
Success,23119178,15844,Java,13038
Success,23303083,15842,Python,12995
Success,23088355,15842,C#,12995
Success,23287717,15841,Python,12998
Success,23025776,15842,Python,12994
Success,23295835,15839,C++,12394
Success,22849803,15841,Python,13001
Success,15881985,15841,Python,12997
Success,23101135,15840,Python,12990
Success,22263204,15840,C++,12968
Success,23282288,15841,Python,13002
Success,23201828,15839,Python,12975
Success,23287717,15841,Python,13000
Success,23177326,15840,C++,12969
Success,23066180,15840,C#,12967
Success,22840511,15841,C++,12999
Success,23034269,15840,C++,12964
Success,22664154,15840,C#,12964
Success,22773084,15841,C#,13000
Success,10574855,15840,Java,12964
Success,23116391,15840,C++,12967
Success,22906729,15840,Java,12967
Success,23202643,15841,C++,13000
Success,23292462,15841,Java,13000
Success,8513659,15839,C#,12975
Success,14970299,15839,Java,12975
Success,22935387,15841,C++,13002
Success,23001494,15839,C++,12975
Success,22773690,15841,Java,13002
Success,22700926,15840,C#,12990
Success,8521094,15840,VB,12990
Success,23015069,15841,Java,12999
Success,22936200,15840,C++,12990
Success,23045104,15840,Java,12990
Success,22682274,15841,C#,12997
Success,10574855,15840,Java,12968
Success,22682274,15841,C#,13001
Success,22918502,15841,C++,12997
Success,22840511,15841,C++,13001
Success,10574855,15841,Java,12997
Success,23027582,15839,Java,12394
Success,15781230,15842,VB,12994
Success,10574855,15841,Java,13001
Success,8580975,15842,C#,12994
Success,22777893,15842,C++,12994
Success,23012552,15842,Java,12994
Success,22102182,15841,C#,12998
Success,23187231,15841,C++,12998
Success,23141830,15841,Java,12998
Success,23081787,15842,Java,12995
Success,23177858,15842,C++,12995
Success,23290922,15836,C++,12908
Success,23065745,15839,Python,12977
Success,23001494,15839,C++,11036
Success,22864195,15838,C++,12949
Success,278460,15839,C#,11036
Success,15982182,15837,Python,12921
Success,22739662,15838,Python,12950
Success,15881985,15838,Python,12948
Success,23191018,15839,C++,12979
Success,23166341,15838,Python,12821
Success,22682274,15838,C#,12980
Success,22708534,15838,C++,12980
Success,22739662,15836,Python,12940
Success,22699509,15713,C++,12865
Success,22922995,15836,Python,12946
Success,23065745,15837,Python,12953
Success,22920324,15837,Python,12952
Success,23008354,15837,C#,12952
Success,23197854,15837,C++,12952
Success,23040889,15837,Java,12952
Success,8513659,15836,C#,12946
Success,23018718,15836,C++,12946
Success,14970299,15836,Java,12946
Success,10574855,15713,Java,12865
Success,23164059,15837,C++,12953
Success,23287814,15837,C#,12953
Success,22911705,15837,Java,12953
Success,23066180,15836,C#,12940
Success,23158641,15836,C++,12940
Success,14970299,15838,Java,12980
Success,23197496,15836,Java,12940
Success,23133613,15838,C++,12821
Success,20785040,15838,C#,12821
Success,23146074,15838,C#,12950
Success,23147806,15838,C++,12950
Success,23197496,15838,Java,12821
Success,22911705,15838,Java,12950
Success,22682274,15838,C#,12948
Success,14970299,15838,Java,12948
Success,22864195,15838,C++,12948
Success,22744255,15837,C++,12921
Success,14970299,15837,Java,12921
Success,22900621,15838,Java,12949
Success,22654637,15839,C#,12977
Success,23071400,15839,C++,12977
Success,23290909,15836,Java,12908
Success,15179224,15839,Java,11036
Success,23197496,15839,Java,12977
Success,22912471,15837,C++,12919
Success,10574855,15837,Java,12919
Success,11884173,15837,Python,12917
Success,23264406,15837,C++,12951
Success,22664154,15836,C#,12788
Success,22933939,15713,Python,12859
Success,22714443,15820,C++,12923
Success,23184523,15836,Python,12939
Success,22779035,15820,C++,12926
Success,23137498,15820,C++,12929
Success,22769059,15836,C++,12910
Success,22849803,15820,Python,12924
Success,23065745,15820,Python,12927
Success,22708534,15712,C++,12875
Success,23144514,15713,C++,12872
Success,20902654,15820,Python,12928
Success,23120176,15820,VB,12927
Success,22689544,15712,Java,12875
Success,11884173,15712,Python,12888
Success,22913403,15712,VB,12888
Success,22682274,15712,C#,12888
Success,10574855,15712,Java,12888
Success,22907549,15712,C++,12888
Success,22679911,15820,C#,12927
Success,23197778,15820,C++,12927
Success,22911705,15820,Java,12927
Success,22682274,15820,C#,12924
Success,23076495,15820,Java,12924
Success,22714443,15820,C++,12924
Success,7399913,15820,C#,12928
Success,23223545,15820,Java,12928
Success,23116391,15820,C++,12928
Success,14970299,15836,Java,12910
Success,23119178,15713,Java,12872
Success,22744264,15820,Java,12926
Success,23031155,15836,C++,12939
Success,23118419,15836,Java,12939
Success,21090536,15836,C#,12939
Success,23287612,15713,C#,12859
Success,23151017,15713,C++,12859
Success,22752578,15713,Java,12859
Success,22687201,15836,C++,12788
Success,22716052,15836,Java,12788
Success,8513659,15837,C#,12917
Success,8355516,15837,C++,12917
Success,10574855,15837,Java,12917
Success,23287619,15713,Python,12858
Success,22224419,15713,Python,12860
Success,22694621,15809,C++,12828
Success,22907549,15713,C++,12891
Success,23195713,15711,Python,12867
Success,22452815,15712,C++,12789
Success,23201092,15712,C++,12876
Success,22255814,15712,Python,12890
Success,22739662,15711,Python,12869
Success,23091955,15711,Python,12870
Success,22669644,15712,Python,12824
Success,23180269,15710,Python,12414
Success,22919573,15711,C++,12842
Success,23091955,15711,Python,12871
Success,22853990,15710,C++,12726
Success,22697726,15711,C#,12871
Success,23103963,15710,Python,12862
Success,10574855,15711,Java,12868
Success,22675840,15710,C++,12862
Success,23025097,15710,C#,12862
Success,23152388,15711,C++,12871
Success,22756269,15711,Java,12871
Success,14970299,15710,Java,12726
Success,10574855,15711,Java,12842
Success,22679911,15710,C#,12414
Success,23071121,15710,C++,12414
Success,22678024,15710,Java,12414
Success,22629642,15711,C#,12870
Success,23081787,15711,Java,12870
Success,22220215,15712,C#,12824
Success,23133247,15711,C++,12870
Success,23285116,15712,C++,12824
Success,23279121,15712,Java,12824
Success,22654637,15711,C#,12869
Success,23095708,15711,C++,12869
Success,22220215,15712,C#,12890
Success,23285116,15712,C++,12890
Success,23118419,15711,Java,12869
Success,22744264,15712,Java,12789
Success,22695285,15711,C#,12867
Success,22900621,15711,Java,12867
Success,10574855,15713,Java,12891
Success,22913403,15713,VB,12860
Success,22709180,15711,C++,12867
Success,22664154,15713,C#,12860
Success,22263204,15713,C++,12860
Success,10574855,15713,Java,12860
Success,23287612,15713,C#,12858
Success,23118455,15713,C++,12858
Success,23053815,15713,Java,12858
Success,22849803,15710,Python,12861
Success,22263204,15709,C++,12785
Success,22263204,15709,C++,12703
Success,14970299,15709,Java,12703
Success,22922995,15709,Python,12854
Success,22922995,15710,Python,12864
Success,22643377,15709,Python,12117
Success,22892332,15708,Python,12836
Success,10574855,15814,Java,12817
Success,22929522,15814,C++,12830
Success,22929522,15814,C++,12747
Success,23263449,15709,C++,12761
Success,22074135,15812,C++,12705
Success,22263204,15808,C++,12786
Success,22751095,15707,C++,12805
Success,22781940,15809,C++,12816
Success,22263204,15808,C++,12787
Success,14970299,15808,Java,12787
Success,10574855,15809,Java,12816
Success,10574855,15707,Java,12805
Success,11829284,15812,Java,12705
Success,10574855,15814,Java,12747
Success,22654637,15708,C#,12836
Success,10574855,15814,Java,12830
Success,23166005,15708,C++,12836
Success,22896475,15708,Java,12836
Success,23157921,15709,C#,12117
Success,21475334,15709,Java,12117
Success,23102730,15709,C++,12117
Success,22682274,15710,C#,12864
Success,23074371,15710,C++,12864
Success,14970299,15710,Java,12864
Success,22682274,15709,C#,12854
Success,23091955,15710,Python,12863
Success,23071121,15710,C++,12863
Success,22629642,15710,C#,12863
Success,22263204,15709,C++,12854
Success,10574855,15709,Java,12854
Success,22901426,15710,Java,12863
Success,10574855,15709,Java,12785
Success,22682274,15710,C#,12861
Success,22653739,15710,C++,12861
Success,22637798,15710,Java,12861
Success,144400,15812,C++,12829
Success,22689544,15812,Java,12818
Success,22263204,15808,C++,12612
Success,23116391,15707,Python,12794
Success,23176456,15708,Python,12838
Success,23201588,15708,Python,12837
Success,22922995,15707,Python,12822
Success,22720177,15708,Python,12792
Success,22922995,15708,Python,12790
Success,23091955,15707,Python,12823
Success,23007622,15708,C++,12739
Success,8513659,15706,C#,12808
Success,7433858,15707,C++,12113
Success,23075806,15707,C++,12623
Success,22892332,15704,Python,12112
Success,10428762,15706,C#,12804
Success,22654637,15704,C#,12112
Success,22697726,15706,C#,12811
Success,23180269,15706,Python,12811
Success,22916171,15706,Java,12811
Success,23197800,15706,C++,12811
Success,23188120,15704,C++,12112
Success,22914673,15704,Java,12112
Success,22263204,15706,C++,12804
Success,23131165,15707,Java,12623
Success,23183771,15706,C++,12808
Success,10574855,15706,Java,12804
Success,10574855,15707,Java,12113
Success,23143200,15706,Java,12808
Success,23079946,15707,C++,12823
Success,22821768,15707,Java,12823
Success,10574855,15708,Java,12739
Success,22664154,15708,C#,12790
Success,23082681,15707,C#,12823
Success,22898483,15708,Java,12790
Success,8513659,15708,C#,12792
Success,23084185,15708,C++,12790
Success,20463878,15708,C++,12792
Success,10574855,15708,Java,12792
Success,22102182,15708,C#,12837
Success,23166005,15708,C++,12837
Success,23192571,15708,Java,12837
Success,20036294,15707,C++,12822
Success,10428762,15707,C#,12822
Success,10574855,15707,Java,12822
Success,22654637,15707,C#,12794
Success,22874858,15707,C++,12794
Success,22919262,15707,Java,12794
Success,23221647,15708,Java,12838
Success,23203141,15708,C++,12838
Success,14970299,15808,Java,12612
Success,22876109,15706,C++,12809
Success,20287297,15706,Python,12812
Success,22263204,15705,C++,12779
Success,22892332,15705,Python,12780
Success,23080625,15704,C++,12704
Success,22421989,15705,Python,12784
Success,23116250,15704,C#,12759
Success,22907549,15703,C++,12619
Success,22763804,15703,Java,12619
Success,22915430,15705,Python,12778
Success,20463878,15705,C++,12782
Success,22695880,15704,Python,12758
Success,10574855,15704,Java,12735
Success,8355516,15702,C++,12727
Success,23159180,15703,C++,12750
Success,22912429,15703,C++,12754
Success,23026389,15703,Java,12750
Success,23186910,15703,C#,12754
Success,22711754,15703,C++,12620
Success,23069464,15703,Java,12754
Success,22682274,15704,C#,12758
Success,23074371,15704,C++,12758
Success,14970299,15702,Java,12727
Success,10574855,15704,Java,12758
Success,22682274,15704,C#,12735
Success,23064924,15704,C++,12735
Success,10574855,15705,Java,12782
Success,23197832,15705,C++,12778
Success,23195729,15705,Java,12778
Success,23138945,15704,C++,12759
Success,7399913,15705,C#,12778
Success,23004875,15704,Java,12759
Success,23197832,15705,C++,12780
Success,7399913,15705,C#,12780
Success,23195729,15705,Java,12780
Success,22919106,15705,C#,12784
Success,22732328,15705,C++,12784
Success,22716052,15705,Java,12779
Success,22697726,15706,C#,12812
Success,10574855,15705,Java,12784
Success,22912291,15706,C++,12812
Success,23126965,15706,Java,12812
Success,23117867,15703,Python,12755
Success,22827913,15701,Python,12732
Success,22922995,15703,Python,12746
Success,22695880,15702,Python,12725
Success,22782848,15702,Python,12743
Success,22782848,15702,Python,12744
Success,23191018,15702,C++,12745
Success,23180269,15700,Python,12707
Success,22687201,15702,C++,12079
Success,251074,15701,C++,12728
Success,23038640,15700,Python,12706
Success,22421989,15701,Python,12730
Success,22695880,15699,Python,12300
Success,23185127,15701,Python,12733
Success,22695880,15701,Python,12729
Success,22913403,15700,VB,12714
Success,23112624,15701,C++,12733
Success,23082681,15701,C#,12733
Success,22913349,15701,Java,12733
Success,22654835,15700,C#,12714
Success,22714443,15700,C++,12714
Success,10574855,15700,Java,12714
Success,22913403,15699,VB,12300
Success,22695285,15699,C#,12300
Success,23001494,15699,C++,12300
Success,20021664,15699,Java,12300
Success,22895896,15701,VB,12729
Success,11818890,15701,C#,12729
Success,22758647,15701,C++,12729
Success,22744264,15701,Java,12728
Success,14970299,15701,Java,12729
Success,22744848,15700,C#,12707
Success,23183771,15700,C++,12707
Success,22895896,15700,VB,12706
Success,23179830,15700,Java,12707
Success,22786105,15700,C#,12706
Success,23061369,15700,C++,12706
Success,22895896,15701,VB,12730
Success,22664154,15701,C#,12730
Success,10574855,15700,Java,12706
Success,23003310,15701,C++,12730
Success,23035565,15701,Java,12731
Success,21971539,15701,Java,12730
Success,23143200,15702,Java,12079
Success,23187750,15702,C++,12744
Success,22872343,15702,C#,12744
Success,22840803,15702,Java,12744
Success,23191157,15702,C#,12743
Success,22883208,15702,Java,12743
Success,23191018,15702,C++,12743
Success,15781230,15702,VB,12725
Success,11818890,15702,C#,12725
Success,22913319,15703,C#,12746
Success,23183417,15701,C#,12732
Success,22761117,15702,Java,12725
Success,22926197,15703,C++,12746
Success,23183974,15701,C++,12732
Success,22762640,15701,Java,12732
Success,23186910,15703,C#,12755
Success,22898483,15703,Java,12746
Success,23100408,15703,C++,12755
Success,23146252,15703,Java,12755
Success,22263204,15700,C++,12709
Success,23000520,15700,Python,12724
Success,23010243,15699,Python,12700
Success,23183771,15700,C++,12710
Success,22864195,15699,C++,12316
Success,23167716,15698,Python,12698
Success,22263204,15697,C++,12693
Success,22695880,15699,Python,12528
Success,13351270,15698,C++,12690
Success,23000520,15699,Python,12699
Success,23167716,15698,Python,12696
Success,22695880,15698,Python,12691
Success,23094887,15697,VB,12446
Success,22695880,15698,Python,12692
Success,23168752,15696,C++,12644
Success,23173605,15696,Java,12644
Success,23082681,15697,C#,12446
Success,23179488,15698,C++,12695
Success,22699381,15698,C#,12695
Success,22925075,15698,Java,12695
Success,23119103,15697,C++,12446
Success,22840803,15697,Java,12446
Success,22895896,15698,VB,12692
Success,22682274,15698,C#,12692
Success,22895896,15698,VB,12691
Success,22695285,15698,C#,12691
Success,22907549,15698,C++,12691
Success,10574855,15698,Java,12692
Success,22744421,15698,Java,12691
Success,22678133,15698,C#,12696
Success,22732328,15698,C++,12692
Success,23052569,15698,C++,12696
Success,22863921,15698,Java,12696
Success,8513659,15699,C#,12528
Success,22876344,15699,C++,12528
Success,10574855,15699,Java,12528
Success,23082681,15699,C#,12699
Success,22847533,15699,C++,12699
Success,23148400,15699,Java,12699
Success,14970299,15698,Java,12690
Success,22699381,15698,C#,12698
Success,23033810,15698,C++,12698
Success,22654637,15699,C#,12700
Success,10574855,15699,Java,12316
Success,20909550,15699,Java,12700
Success,23048982,15699,C++,12700
Success,22821768,15698,Java,12698
Success,23183803,15700,Java,12710
Success,22937814,15700,Java,12724
Success,23012512,15700,C++,12724
Success,10574855,15700,Java,12709
Success,22744848,15700,C#,12724
Success,22687556,15503,C#,12556
Success,23042478,15697,C++,12694
Success,23167836,15697,VB,12697
Success,22786105,15697,C#,12419
Success,22913403,15697,VB,11361
Success,22737904,15696,C++,12641
Success,22913403,15696,VB,12613
Success,22714443,15503,C++,12607
Success,23167836,15696,VB,12643
Success,22654637,15696,C#,12643
Success,22658074,15696,C++,12614
Success,22913319,15503,C#,12606
Success,10574855,15696,Java,12614
Success,22769059,15694,C++,12617
Success,22687556,15503,C#,12609
Success,22687556,15503,C#,12610
Success,22744848,15502,C#,12580
Success,23117893,15502,C++,12580
Success,23025728,15502,Java,12580
Success,22678388,15503,Java,12610
Success,23117893,15503,C++,12610
Success,23169669,15503,C++,12609
Success,22781940,15503,C++,12606
Success,22762640,15503,Java,12609
Success,14970299,15503,Java,12606
Success,22762640,15696,Java,12643
Success,10574855,15503,Java,12607
Success,22682274,15696,C#,12613
Success,23060966,15696,C++,12643
Success,22697599,15696,C++,12613
Success,22849617,15696,Java,12613
Success,10574855,15696,Java,12641
Success,22682274,15697,C#,11361
Success,22873146,15697,C++,11361
Success,22744264,15697,Java,11361
Success,22263204,15697,C++,12419
Success,22849617,15697,Java,12419
Success,23152648,15697,C#,12697
Success,23170150,15697,C++,12697
Success,22699730,15697,Java,12697
Success,23043548,15503,C++,12556
Success,23021286,15503,Java,12556
Success,22682274,15503,C#,12608
Success,22913319,15502,C#,12604
Success,22838856,15501,C++,12586
Success,22934070,15502,C++,12581
Success,23075470,15502,Java,12581
Success,23031806,15500,C++,12579
Success,23102757,15502,C#,12605
Success,22263204,15686,C++,12591
Success,23039934,15501,C++,12587
Success,22936964,15502,C++,12583
Success,22849347,15686,Java,12591
Success,22751095,15686,C++,12554
Success,22895896,15500,VB,12575
Success,22663117,15501,C++,12585
Success,22921804,15501,C++,12588
Success,14970299,15501,Java,12588
Success,23040298,15501,Java,12585
Success,20635869,15500,C#,12575
Success,22732328,15500,C++,12575
Success,23117611,15501,C++,12589
Success,22511877,15500,Java,12575
Success,23113920,15502,C++,12605
Success,23025728,15502,Java,12605
Success,15391415,15501,Java,12589
Success,22930690,15501,C#,12588
Success,23162668,15500,Java,12579
Success,22263204,15502,C++,12604
Success,22654879,15501,Java,12586
Success,22714443,15503,C++,12608
Success,14970299,15502,Java,12604
Success,22697669,15503,Java,12608
Success,10574855,15502,Java,12583
Success,22263204,15500,C++,12576
Success,22221928,15500,Java,12576
Success,23088355,15499,C#,12524
Success,23147594,15499,C++,12524
Success,23160823,15499,Java,12524
Success,22872343,15500,C#,12578
Success,20635869,15499,C#,11050
Success,23159771,15499,C++,12324
Success,22916171,15499,Java,12324
Success,22263204,15500,C++,12577
Success,22653720,15653,C++,12515
Success,10574855,15499,Java,12349
Success,251074,15499,C++,12349
Success,8513659,15653,C#,12548
Success,22864195,15497,C++,12527
Success,22694621,15498,C++,12543
Success,22895896,15499,C#,12523
Success,22656259,15653,C#,12299
Success,23079536,15653,C++,12299
Success,23143112,15653,Java,12299
Success,22221928,15499,Java,12523
Success,251074,15499,C++,12523
Success,23119087,15497,C++,12514
Success,22689544,15497,Java,12527
Success,22657324,15653,Java,12548
Success,23059053,15500,C++,12578
Success,22884274,15500,Java,12578
Success,23079536,15653,C++,12548
Success,22689544,15497,Java,12514
Success,14970299,15500,Java,12577
Success,22714443,15499,C++,11050
Success,22744264,15499,Java,11050
Success,23064167,15498,C#,12540
Success,23117611,15498,C++,12540
Success,23042545,15498,Java,12540
Success,22656259,15498,C#,12539
Success,22714443,15497,C++,12418
Success,22920525,15498,C++,12545
Success,22651527,15633,C#,12520
Success,22681902,15498,C++,12533
Success,20635869,15498,C#,12534
Success,14883513,15497,VB,12459
Success,10410259,15497,C#,12521
Success,15868491,15633,C++,12518
Success,23082681,15497,C#,12461
Success,22679911,15496,C#,12508
Success,23114645,15496,C++,12508
Success,15881985,15633,Java,12519
Success,23053815,15496,Java,12508
Success,15781230,15496,VB,12504
Success,22682274,15496,C#,12504
Success,22732328,15496,C++,12504
Success,14970299,15496,Java,12504
Success,22839354,15497,C++,12461
Success,23063840,15633,Java,12518
Success,23104885,15497,Java,12461
Success,23118455,15497,C++,12459
Success,22840803,15497,Java,12459
Success,23082681,15497,C#,12459
Success,9905703,15497,C++,12521
Success,22849347,15633,Java,12520
Success,15868491,15633,C++,12520
Success,7525576,15497,Java,12521
Success,23109974,15497,Java,12418
Success,22900427,15498,Java,12539
Success,22263204,15498,C++,12539
Success,22263204,15498,C++,12534
Success,22659217,15498,Java,12545
Success,14970299,15498,Java,12534
Success,22682274,15496,C#,12509
Success,22726964,15496,C++,12509
Success,20635869,15495,C#,12496
Success,11948829,15495,C#,12497
Success,22682274,15594,C#,12494
Success,20463878,15496,C++,12505
Success,22692126,15496,C#,12506
Success,22102182,15495,C#,12499
Success,22936964,15495,C++,12500
Success,20635869,15495,C#,12498
Success,23149727,15495,C++,12501
Success,23141587,15494,C++,12478
Success,22682478,15494,C#,12474
Success,22781940,15594,C++,12495
Success,22736346,15594,C++,12185
Success,23094887,15494,VB,12479
Success,23059622,15494,C++,12474
Success,10574855,15494,Java,12474
Success,22511877,15594,Java,12495
Success,23147574,15494,Java,12478
Success,22744848,15494,C#,12479
Success,22913297,15495,Java,12501
Success,22679520,15494,Java,12479
Success,10574855,15495,Java,12500
Success,22915954,15495,C++,12499
Success,22913297,15495,Java,12499
Success,23138847,15594,C++,12494
Success,22759845,15496,C++,12506
Success,22849347,15594,Java,12494
Success,22758334,15496,Java,12506
Success,22263204,15495,C++,12498
Success,22881878,15495,C++,12497
Success,22896475,15495,Java,12497
Success,21971539,15495,Java,12498
Success,14970299,15496,Java,12505
Success,10574855,15495,Java,12496
Success,22882222,15495,C++,12496
Success,14970299,15496,Java,12509
Success,22682274,15494,C#,12477
Success,23116250,15494,C#,12485
Success,23052418,15492,C++,12384
Success,22692067,15493,C#,12470
Success,20337184,15493,C#,12471
Success,8513659,15493,C#,12468
Success,23082681,15493,C#,12469
Success,15781230,15571,VB,12396
Success,10574855,15494,Java,12476
Success,22855235,15493,C++,12467
Success,20202665,15585,VB,12455
Success,22682274,15492,C#,12420
Success,15781230,15585,VB,12456
Success,22661554,15585,C#,12456
Success,22651527,15585,C#,11541
Success,272072,15585,C++,11541
Success,22675937,15585,Java,11541
Success,23141403,15492,C++,12454
Success,15149582,15585,C++,12456
Success,23143183,15585,Java,12456
Success,22885982,15492,Java,12454
Success,22777893,15585,C++,12455
Success,22900427,15585,Java,12455
Success,284038,15585,C#,12455
Success,22781940,15492,C++,12420
Success,10574855,15492,Java,12420
Success,23015464,15493,Java,12467
Success,22905394,15493,C++,12469
Success,23107800,15493,Java,12469
Success,23080041,15571,C++,12396
Success,23010646,15571,C#,12396
Success,23084082,15493,C++,12471
Success,22915201,15571,Java,12396
Success,23081094,15493,Java,12471
Success,22781940,15493,C++,12468
Success,20315020,15493,C++,12470
Success,22898483,15493,Java,12468
Success,22691839,15493,Java,12470
Success,22699730,15494,Java,12485
Success,23092201,15494,C++,12485
Success,10574855,15494,Java,12477
Success,22740438,15494,C++,12477
Success,22263204,15492,C++,12374
Success,7460634,15580,C#,12447
Success,22263204,15491,C++,12416
Success,22913403,15492,VB,12386
Success,23102757,15492,C#,12387
Success,22913319,15571,C#,12397
Success,15781230,15580,VB,12450
Success,22913403,15491,VB,12436
Success,11948829,15491,C#,12437
Success,11818890,15490,C#,12427
Success,19849563,15571,C++,12390
Success,22682274,15491,C#,11705
Success,22682274,15489,C#,12265
Success,7460634,15580,C#,12393
Success,22654637,15491,C#,12438
Success,23118455,15491,C++,12438
Success,22729120,15491,C++,12439
Success,22655052,15491,Java,12438
Success,22937177,15489,C++,12265
Success,10574855,15489,Java,12265
Success,22915393,15490,C++,12427
Success,22717415,15490,Java,12427
Success,23080041,15491,C++,12437
Success,22655052,15491,Java,12437
Success,22906297,15571,Java,12390
Success,20557229,15491,Java,11705
Success,22682274,15491,C#,12436
Success,22900621,15491,Java,12436
Success,22694095,15491,C++,11705
Success,23119087,15491,C++,12436
Success,22739432,15580,C++,12393
Success,7460634,15580,C#,12450
Success,22677933,15580,Java,12393
Success,22739432,15580,C++,12450
Success,23140880,15580,Java,12450
Success,23007550,15571,C++,12397
Success,23062276,15571,Java,12397
Success,22682274,15492,C#,12386
Success,22263204,15492,C++,12386
Success,10574855,15492,Java,12386
Success,10574855,15491,Java,12416
Success,23055794,15580,C++,12447
Success,23037686,15492,C++,12387
Success,22849347,15580,Java,12447
Success,23107800,15492,Java,12387
Success,20557229,15492,Java,12374
Success,22682274,15490,C#,12428
Success,22832445,15490,VB,12425
Success,22044399,15488,C#,10553
Success,22723806,15490,C#,12426
Success,22832445,15490,VB,12424
Success,23082681,15490,C#,12424
Success,22694460,15490,C++,12426
Success,22933742,15490,C++,12424
Success,23116946,15489,C++,12400
Success,22724173,15487,C++,12379
Success,11818890,15488,C#,12398
Success,22913403,15489,VB,12388
Success,21656775,15488,C#,11156
Success,23094222,15489,C#,12399
Success,21257441,15489,C#,12404
Success,22786105,15488,C++,12364
Success,10574855,15488,Java,12364
Success,23080041,15489,C++,12404
Success,23014203,15489,Java,12404
Success,23104903,15488,C++,11156
Success,22916020,15488,Java,11156
Success,10574855,15487,Java,12378
Success,23053863,15487,C++,12378
Success,22682274,15489,C#,12388
Success,22722891,15489,C++,12388
Success,22933987,15489,Java,12388
Success,22752787,15490,Java,12424
Success,22832454,15489,Java,12399
Success,22711754,15488,C++,12398
Success,10574855,15488,Java,12398
Success,20635869,15487,C#,12378
Success,22835004,15490,Java,12426
Success,23049846,15488,C++,10553
Success,23098430,15488,Java,10553
Success,23080041,15489,C++,12399
Success,23019050,15490,C++,12425
Success,22896809,15490,C#,12425
Success,22668193,15490,Java,12425
Success,23017200,15490,C++,12428
Success,20557229,15490,Java,12428
Success,22044399,15487,C#,12376
Success,23119087,15487,C++,12380
Success,22732328,15486,C++,12338
Success,8513659,15187,C#,12264
Success,22682274,15487,C#,12377
Success,23064874,15187,C++,12264
Success,22773084,15185,C#,12332
Success,10428762,15187,C#,12350
Success,8513659,15486,C#,12336
Success,20635869,15185,C#,12331
Success,23038943,15486,C#,12355
Success,22914038,15186,C#,12343
Success,23010263,15486,VB,12335
Success,23031357,15187,C#,12275
Success,22751095,15186,C++,12346
Success,22689544,15186,Java,12346
Success,23031357,15187,C#,12351
Success,23031909,15187,Java,12351
Success,22875562,15187,C++,12351
Success,22855556,15187,C++,12275
Success,23031909,15187,Java,12275
Success,22920525,15186,C++,12343
Success,23031909,15186,Java,12343
Success,22928694,15486,C++,12355
Success,22913349,15486,Java,12355
Success,23120109,15486,C++,12335
Success,23005191,15486,C#,12335
Success,22918971,15486,Java,12335
Success,20463878,15185,C++,12331
Success,10574855,15185,Java,12331
Success,22912471,15486,C++,12336
Success,10574855,15486,Java,12336
Success,22732328,15187,C++,12350
Success,22853104,15185,C++,12332
Success,23100980,15185,Java,12332
Success,22898483,15487,Java,12377
Success,22907549,15487,C++,12377
Success,23080041,15487,C++,12376
Success,10574855,15187,Java,12350
Success,10574855,15187,Java,12264
Success,22913354,15487,Java,12376
Success,10574855,15486,Java,12338
Success,22913319,15186,C#,12345
Success,10574855,15187,Java,12353
Success,23049630,15186,C++,12345
Success,22263204,15187,C++,12353
Success,22263204,15185,C++,12330
