date,href,name
2002.04.01,http://community.topcoder.com//stat?c=round_overview&er=5&rd=4105,SRM 76
2010.12.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14243,SRM 490
2010.11.30,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14242,Member SRM 489
2010.11.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14241,SRM 488
2010.11.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14240,SRM 487
2010.10.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14239,SRM 486
2010.10.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14238,Member SRM 485
2010.10.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14287,TCO10 Final
2010.10.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14286,TCO10 Wildcard
2010.10.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14285,TCO10 Semi 2
2010.10.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14284,TCO10 Semi 1
2010.10.05,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14237,SRM 484
2007.06.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10841,TCO07 Semi 3
2007.06.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10840,TCO07 Semi 2
2007.06.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10839,TCO07 Semi 1
2007.06.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10712,SRM 355
2007.06.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10711,SRM 354
2007.06.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10710,SRM 353
2007.06.02,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10709,SRM 352
2007.05.29,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10675,SRM 351
2007.05.23,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10674,SRM 350
2007.05.15,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10673,SRM 349
2007.05.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10672,SRM 348
2007.05.01,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10671,SRM 347
2007.04.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10759,TCO07 Round 4
2007.04.24,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10670,SRM 346
2007.04.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10751,TCO07 Round 3
2007.04.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10669,SRM 345
2007.04.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10752,TCO07 Sponsor 2
2007.04.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10749,TCO07 Round 2
2007.04.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10743,TCO07 Round 1C
2002.03.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=4100,SRM 75
2002.03.25,http://community.topcoder.com//stat?c=round_overview&er=5&rd=4097,SRM 74
2002.03.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=4095,SRM 73
2002.03.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=4090,SRM 72
2002.03.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=63,TCCC '02 Reg. Final
2002.03.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=4085,SRM 71
2010.09.25,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14236,SRM 483
2010.09.15,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14235,Member SRM 482
2010.09.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14234,SRM 481
2010.08.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14159,SRM 480
2010.08.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14158,SRM 479
2010.08.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14283,TCO10 Round 5
2010.08.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14187,Member SRM 478
2010.07.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14157,SRM 477
2010.07.24,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14282,TCO10 Round 4
2010.07.17,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14186,SRM 476
2010.07.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14281,TCO10 Round 3
2010.07.06,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14156,SRM 475
2010.06.30,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14185,Member Single Round Match 474
2010.06.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14280,TCO10 Round 2
2010.06.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14279,TCO10 Round 1
2010.06.17,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14155,SRM 473
2007.04.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10750,TCO07 Sponsor 1
2007.04.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10742,TCO07 Round 1B
2007.04.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10738,TCO07 Round 1A
2007.04.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10746,TCO07 Sponsor Qual
2007.04.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10735,TCO07 Qual 3
2007.03.31,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10731,TCO07 Qual 2
2007.03.29,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10730,TCO07 Qual 1
2007.03.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10668,SRM 344
2007.03.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10667,SRM 343
2007.03.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10666,SRM 342
2007.03.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10665,SRM 341
2007.02.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10664,SRM 340
2007.02.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10663,SRM 339
2007.02.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10662,SRM 338
2007.02.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10661,SRM 337
2007.01.25,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10660,SRM 336
2007.01.17,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10659,SRM 335
2010.06.05,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14154,SRM 472
2010.05.24,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14278,TCO10 Qual 3
2010.05.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14153,SRM 470
2010.05.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14277,TCO10 Qual 2
2010.05.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14152,SRM 469
2010.05.02,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14294,TCO10 Qual 1
2010.04.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=14183,Member SRM 468
2007.01.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10658,SRM 334
2007.01.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10657,SRM 333
2006.12.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10012,SRM 332
2006.12.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10011,SRM 331
2006.12.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10010,SRM 330
2006.12.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10009,SRM 329
2006.11.29,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10008,SRM 328
2006.11.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10007,SRM 327
2006.11.17,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10136,TCCC06 Finals
2006.11.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10135,TCCC06 Wildcard
2006.11.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10134,TCCC06 Semi 3
2006.11.15,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10133,TCCC06 Semi 2
2006.11.15,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10132,TCCC06 Semi 1
2006.11.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10006,SRM 326
2006.11.02,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10005,SRM 325
2006.10.25,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10004,SRM 324
2006.10.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10003,SRM 323
2006.10.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10120,TCCC06 Sponsor 3
2006.10.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10111,TCCC06 Round 3
2006.10.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10119,TCCC06 Sponsor 2
2006.10.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10113,TCCC06 Round 2C
2006.10.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10002,SRM 322
2006.10.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10112,TCCC06 Round 2B
2006.10.05,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10110,TCCC06 Round 2A
2006.10.02,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10001,SRM 321
2006.09.30,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10000,SRM 320
2006.09.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10106,TCCC06 Spon 1
2006.09.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10104,TCCC06 Round 1C
2006.09.23,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10100,TCCC06 Round 1B
2006.09.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10097,TCCC06 Round 1A
2006.09.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9999,SRM 319
2006.09.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10103,TCCC06 Sponsor Qual
2006.09.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10095,TCCC06 Qual 3
2006.09.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10094,TCCC06 Qual 2
2006.09.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=10093,TCCC06 Qual 1
2006.08.29,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9998,SRM 318
2006.08.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9996,SRM 316
2006.08.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9995,SRM 315
2006.08.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9994,SRM 314
2006.07.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9993,SRM 313
2006.07.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9992,SRM 312
2006.07.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9991,SRM 311
2006.07.06,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9990,SRM 310
2006.06.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9989,SRM 309
2006.06.24,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9988,SRM 308
2006.06.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9987,SRM 307
2006.06.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9986,SRM 306
2006.05.31,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9826,SRM 305
2006.05.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9825,SRM 304
2006.05.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9824,SRM 303
2006.05.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9823,SRM 302
2006.05.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9822,SRM 301
2006.05.05,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9984,TCO06 Finals
2006.05.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9983,TCO06 Wildcard
2006.05.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9982,TCO06 Semi 3
2006.05.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9981,TCO06 Semi 2
2006.05.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9980,TCO06 Semi 1
2006.04.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9821,SRM 300
2006.04.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9820,SRM 299
2006.04.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9819,SRM 298
2006.04.06,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9818,SRM 297
2006.04.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9817,SRM 296
2006.03.29,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9816,SRM 295
2006.03.25,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9815,SRM 294
2006.03.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9925,TCO06 Round 4
2006.03.17,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9814,SRM 293
2006.03.15,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9922,TCO06 Round 3
2006.03.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9891,TCO06 Round 2
2006.03.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9923,TCO06 Sponsor 2
2006.03.06,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9813,SRM 292
2006.03.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9918,TCO06 Sponsor 1
2006.03.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9917,TCO06 Round 1
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9916,TCO06 Sponsor 5
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9915,TCO06 Sponsor 4
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9914,TCO06 Sponsor 3
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9913,TCO06 Sponsor 2
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9912,TCO06 Sponsor 1
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9903,TCO06 Qual 7/9/14
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9901,TCO06 Qual 5/6/12
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9900,TCO06 Qual 4/11/15
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9898,TCO06 Qual 2/10/13
2006.02.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9897,TCO06 Qual 1/3/8
2006.02.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9812,SRM 291
2006.02.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9811,SRM 290
2006.02.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9810,SRM 289
2006.02.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9809,SRM 288
2006.02.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=9808,SRM 287
2006.01.30,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8083,SRM 286
2006.01.24,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8082,SRM 285
2006.01.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8081,SRM 284
2006.01.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8080,SRM 283
2006.01.05,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8078,SRM 281
2005.12.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8077,SRM 280
2005.12.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8076,SRM 279
2005.12.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8075,SRM 278
2005.12.17,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8074,SRM 277
2005.12.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8073,SRM 276
2005.11.30,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8072,SRM 275
2005.11.23,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8071,SRM 274
2005.11.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8070,SRM 273
2005.11.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8069,SRM 272
2005.11.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8068,SRM 271
2005.11.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8067,SRM 270
2005.10.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8002,SRM 269
2005.10.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8001,SRM 268
2005.10.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8096,TCO05 Finals
2005.10.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8095,TCO05 Wildcard
2005.10.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8093,TCO05 Semi 3
2005.10.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8098,TCO05 Semi 1
2005.10.13,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8092,TCO05 Semi 2
2005.10.05,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8000,SRM 267
2005.10.01,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7999,SRM 266
2005.09.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8007,SRM 265
2005.09.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7998,SRM 264
2005.09.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7997,SRM 263
2005.09.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7996,SRM 262
2005.09.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8059,TCO05 Sponsor 4
2005.09.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8036,TCO05 Round 4
2005.08.31,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8016,TCO05 Round 3
2005.08.31,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8058,TCO05 Sponsor 3
2005.08.30,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7995,SRM 261
2005.08.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7994,SRM 260
2005.08.24,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8057,TCO05 Sponsor 2
2005.08.24,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8017,TCO05 Round 2
2005.08.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8012,SRM 259
2005.08.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8035,TCO05 Sponsor Rd 1
2005.08.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8019,TCO05 Round 1
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8034,TCO05 Sponsor5
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8033,TCO05 Sponsor4
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8032,TCO05 Sponsor3
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8031,TCO05 Sponsor2
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8030,TCO05 Sponsor1
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8026,TCO05 Qual 7/8
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8024,TCO05 Qual 5/10
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8023,TCO05 Qual 4/6
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8021,TCO05 Qual 2/9
2005.08.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8020,TCO05 Qual 1/3
2005.08.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7993,SRM 258
2005.08.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8005,SRM 257
2005.08.02,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7992,SRM 256
2005.07.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7228,SRM 255
2005.07.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=8006,SRM 254
2005.07.23,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7227,SRM 253
2005.07.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7226,SRM 251
2005.07.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7225,SRM 250
2005.06.29,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7224,SRM 249
2005.06.21,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7223,SRM 248
2005.06.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7222,SRM 247
2005.06.09,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7221,SRM 246
2005.06.01,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7220,SRM 245
2005.05.23,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7219,SRM 244
2005.05.17,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7218,SRM 243
2005.05.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7217,SRM 242
2005.05.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=7216,SRM 241
2005.04.30,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6539,SRM 240
2005.04.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6538,SRM 239
2005.04.14,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6537,SRM 238
2005.04.06,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6536,SRM 237
2005.04.02,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6535,SRM 236
2005.03.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6534,SRM 235
2005.03.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6533,SRM 234
2005.03.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6554,TCCC05 Finals
2005.03.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6553,TCCC05 Wildcard
2005.03.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6552,TCCC05 Semi 3
2005.03.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6551,TCCC05 Semi 2
2005.03.10,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6550,TCCC05 Semi 1
2005.03.03,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6532,SRM 233
2005.02.23,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6521,SRM 232
2005.02.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6520,SRM 231
2005.02.08,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6519,SRM 230
2005.02.02,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6531,TCCC05 Round 4
2005.01.31,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6518,SRM 229
2005.01.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6517,SRM 228
2005.01.26,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6530,TCCC05 Round 3
2005.01.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6516,SRM 227
2005.01.19,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6529,TCCC05 Round 2
2005.01.15,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6528,TCCC05 Round 1
2005.01.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6527,TCCC05 Qual 5
2005.01.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6526,TCCC05 Qual 4
2005.01.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6525,TCCC05 Qual 3
2005.01.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6524,TCCC05 Qual 2
2005.01.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6523,TCCC05 Qual 1
2005.01.05,http://community.topcoder.com//stat?c=round_overview&er=5&rd=6515,SRM 226
2004.12.28,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5871,SRM 225
2004.12.22,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5870,SRM 224
2004.12.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5869,SRM 223
2004.12.07,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5868,SRM 222
2004.12.01,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5867,SRM 221
2004.11.23,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5866,SRM 220
2004.11.20,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5865,SRM 219
2004.11.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5886,TCO04 Finals
2004.11.12,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5885,TCO04 Wildcard
2004.11.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5884,TCO04 Semifinal 3
2004.11.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5883,TCO04 Semifinal 2
2004.11.11,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5882,TCO04 Semifinal 1
2004.11.04,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5864,SRM 218
2004.10.27,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5863,SRM 217
2004.10.18,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5862,SRM 216
2004.10.16,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5861,SRM 215
2004.10.06,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5860,SRM 214
2004.09.29,http://community.topcoder.com//stat?c=round_overview&er=5&rd=5881,TCO04 Round 4
